797400,Everything Go Round,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,5,714
793675,a moment of recovery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,4,718
1061317,Playing with Stars,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,0,703
994060,Brett Blake - Bogan Genius,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,41,709
827075,Janda Si Ayob,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,0,702
791500,Bullied,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,0,711
760441,Song for Our People,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,55,715
864044,Romeo and Juliet,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0,0.0,0,0,105,696
819122,We the Power,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,38,703
804913,Jordy's 65 Reasons to Live,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,322120.5,0.0,0,0,0,0,26,696
802804,Cold Call,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,8834032.833333334,0,0,8,719
801394,MAX: Live from the Greek Theatre,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0.0,0,0,42,696
789037,Bobbi Jo: Under the Influence,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,85054.64705882352,0.0,0,0.0,0,0,102,707
784141,Arctic Summer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,24,704
692938,Ballet After Dark,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,13,711
835848,Once Upon a Time in the Apocalypse,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,79,720
805677,Ghost Bike,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0.0,0.0,28876259.0,0,0,20,694
801809,La Story de Serge Gainsbourg : Le Punchliner,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0,0.0,0,0,0,695
983454,ツナガレラジオ〜僕らの雨降Days〜,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,22862825.166666668,0,0,86,702
773303,Zombie Reddy,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,547127,1412957,125,718
892219,Blood House,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,110,694
804071,Jenůfa - Staatsoper Unter Den Linden,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,169209.0,0,0.0,0,0,126,710
802077,Julius Caesar,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,53924.0,0,0,140,694
796581,Strix,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.0,14967.833333333334,5362149.7272727275,0,0,0,695
780265,Diary of Child Master's Adventure,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0.0,721039.0,0.0,0,0,110,715
816812,Sweet Nothings,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,11,697
804855,Off to the Races,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0,0,0,0,12,709
799563,Eduardo Costa - No Pantanal,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,701
785371,Signs He Made At Home,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,0,711
882590,Man Without a Name,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0.0,0,0,106,697
837498,Dreamer,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0,0,81,718
820048,Heavy Duty Lovers,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,106,718
799553,Restless,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,4,701
794062,THE MARATHON: Live Visual Album,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,73,718
793234,Heathens,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,10,717
787922,Disney My Music Story: YOSHIKI,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.0,0,0.0,0,0,47,718
827537,Slave to the Page,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,6000,0,16,701
801228,La Capital,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,0.0,0.0,100,0,11,709
800446,Legend of Deification: Refining The Sword,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.0,0,98088.71428571429,0,0,0,698
845683,Ikarus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0.0,0.0,0.0,0,0,20,695
809523,U.D.O. - Live in Bulgaria,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,192275.8,0,0,145,701
785958,Eye of the Storm,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1657.0,0,0,0,0,78,695
872211,Espelho Espelho Meu,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,0,707
794012,Eternal Night,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0,0,27,718
935715,Howard High,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,719
858889,2521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,697
796017,Hantu Bonceng 2.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,993251.0,0,0,0,0,102,712
791278,cuillère,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0.0,0,0,0,75,712
778634,earthearthearth,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0,0,0,30,720
778669,Terranova,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0,0,50,719
1007827,QUEVA.DOC,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0,0,0,702
859022,Heliografía (remix),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0,0,4,702
810379,PROVE DI POTERE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.0,0,0.0,5000,0,7,697
804350,E Vissero,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0.0,6000,0,13,709
801466,April 28th Em Jarigindi,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,396767.71428571426,0,0,122,696
800588,Vogels vliegen toch,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0,0,0,0,699
799556,Ça reste entre nous,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0.0,0,0,0,702
796181,Dave Chappelle: Redemption Song,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,84892586.0,0,0,11,712
795993,My Uncle Tudor,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0,0,20,694
979331,"One, Two, Three, Four, Five, Six, Seven, Eight",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0.0,0.0,0,0,3,718
795423,"Hello, Dictator: Orbán, the EU and the Rule of Law",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,790725.7826086957,0.0,20670.0,0.0,0,0,89,721
831452,Lines,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,72743.0,0,2000,0,10,713
